Sample Point Name,sampleDate,dailyStage (m),dailyVolume (ML/day),qualityCode,Comments
LK7DS_620km,21/04/2016 09:00:01,19.275,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,22/04/2016 09:00:01,19.262,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,23/04/2016 09:00:01,19.277,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,24/04/2016 09:00:01,19.276,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,25/04/2016 09:00:01,19.275,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,26/04/2016 09:00:01,19.263,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,27/04/2016 09:00:01,19.246,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,28/04/2016 09:00:01,19.242,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,29/04/2016 09:00:01,19.273,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,30/04/2016 09:00:01,19.275,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,01/05/2016 09:00:01,19.173,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,02/05/2016 09:00:01,19.146,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,03/05/2016 09:00:01,19.155,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,04/05/2016 09:00:01,19.157,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,05/05/2016 09:00:01,19.180,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,06/05/2016 09:00:01,19.185,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,07/05/2016 09:00:01,19.188,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,08/05/2016 09:00:01,19.187,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,09/05/2016 09:00:01,19.184,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,10/05/2016 09:00:01,19.174,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,11/05/2016 09:00:01,19.188,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,12/05/2016 09:00:01,19.181,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,13/05/2016 09:00:01,19.194,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,14/05/2016 09:00:01,19.201,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,15/05/2016 09:00:01,19.192,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,16/05/2016 09:00:01,19.185,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,17/05/2016 09:00:01,19.183,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,18/05/2016 09:00:01,19.189,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,19/05/2016 09:00:01,19.192,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,20/05/2016 09:00:01,19.190,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,21/05/2016 09:00:01,19.195,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,22/05/2016 09:00:01,19.188,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,23/05/2016 09:00:01,19.183,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,24/05/2016 09:00:01,19.196,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,25/05/2016 09:00:01,19.202,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,26/05/2016 09:00:01,19.216,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,27/05/2016 09:00:01,19.217,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,28/05/2016 09:00:01,19.183,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,29/05/2016 09:00:01,19.172,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,30/05/2016 09:00:01,19.168,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,31/05/2016 09:00:01,19.183,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,01/06/2016 09:00:01,19.197,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,02/06/2016 09:00:01,19.185,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,03/06/2016 09:00:01,19.169,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,04/06/2016 09:00:01,19.166,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,05/06/2016 09:00:01,19.168,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,06/06/2016 09:00:01,19.171,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,07/06/2016 09:00:01,19.165,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,08/06/2016 09:00:01,19.168,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,09/06/2016 09:00:01,19.172,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,10/06/2016 09:00:01,19.176,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,11/06/2016 09:00:01,19.195,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,12/06/2016 09:00:01,19.205,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,13/06/2016 09:00:01,19.206,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,14/06/2016 09:00:01,19.200,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,15/06/2016 09:00:01,19.197,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,16/06/2016 09:00:01,19.202,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,17/06/2016 09:00:01,19.204,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,18/06/2016 09:00:01,19.212,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,19/06/2016 09:00:01,19.203,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,20/06/2016 09:00:01,0,0,5,No discharge at this sample point (5 Daily stage not calculated or not available)
LK7DS_620km,21/06/2016 09:00:01,19.182,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,22/06/2016 09:00:01,19.178,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,23/06/2016 09:00:01,19.178,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,24/06/2016 09:00:01,19.172,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,25/06/2016 09:00:01,19.178,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,26/06/2016 09:00:01,19.191,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,27/06/2016 09:00:01,19.189,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,28/06/2016 09:00:01,19.185,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,29/06/2016 09:00:01,19.186,0,5,No discharge at this sample point (1 Good)
LK7DS_620km,30/06/2016 09:00:01,19.187,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,01/07/2015 09:00:02,16.324,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,02/07/2015 09:00:02,16.353,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,03/07/2015 09:00:02,16.325,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,04/07/2015 09:00:02,16.289,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,05/07/2015 09:00:02,16.271,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,06/07/2015 09:00:02,16.280,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,07/07/2015 09:00:02,16.300,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,08/07/2015 09:00:02,16.321,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,09/07/2015 09:00:02,16.335,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,10/07/2015 09:00:02,16.340,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,11/07/2015 09:00:02,16.341,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,12/07/2015 09:00:02,16.335,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,13/07/2015 09:00:02,16.330,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,14/07/2015 09:00:02,16.337,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,15/07/2015 09:00:02,16.340,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,16/07/2015 09:00:02,16.332,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,17/07/2015 09:00:02,16.319,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,18/07/2015 09:00:02,16.306,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,19/07/2015 09:00:02,16.299,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,20/07/2015 09:00:02,16.297,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,21/07/2015 09:00:02,16.304,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,22/07/2015 09:00:02,16.312,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,23/07/2015 09:00:02,16.300,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,24/07/2015 09:00:02,16.303,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,25/07/2015 09:00:02,16.308,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,26/07/2015 09:00:02,16.319,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,27/07/2015 09:00:02,16.317,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,28/07/2015 09:00:02,16.317,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,29/07/2015 09:00:02,16.317,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,30/07/2015 09:00:02,16.316,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,31/07/2015 09:00:02,16.319,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,01/08/2015 09:00:02,16.326,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,02/08/2015 09:00:02,16.326,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,03/08/2015 09:00:02,16.326,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,04/08/2015 09:00:02,16.315,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,05/08/2015 09:00:02,16.308,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,06/08/2015 09:00:02,16.302,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,07/08/2015 09:00:02,16.319,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,08/08/2015 09:00:02,16.321,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,09/08/2015 09:00:02,16.315,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,10/08/2015 09:00:02,16.306,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,11/08/2015 09:00:02,16.298,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,12/08/2015 09:00:02,16.290,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,13/08/2015 09:00:02,16.282,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,14/08/2015 09:00:02,16.295,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,15/08/2015 09:00:02,16.303,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,16/08/2015 09:00:02,16.311,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,17/08/2015 09:00:02,16.318,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,18/08/2015 09:00:02,16.320,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,19/08/2015 09:00:02,16.316,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,20/08/2015 09:00:02,16.311,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,21/08/2015 09:00:02,16.305,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,22/08/2015 09:00:02,16.298,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,23/08/2015 09:00:02,16.294,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,24/08/2015 09:00:02,16.289,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,25/08/2015 09:00:02,16.290,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,26/08/2015 09:00:02,16.294,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,27/08/2015 09:00:02,16.297,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,28/08/2015 09:00:02,16.295,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,29/08/2015 09:00:02,16.301,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,30/08/2015 09:00:02,16.309,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,31/08/2015 09:00:02,16.314,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,01/09/2015 09:00:02,16.328,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,02/09/2015 09:00:02,16.357,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,03/09/2015 09:00:02,16.396,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,04/09/2015 09:00:02,16.410,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,05/09/2015 09:00:02,16.434,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,06/09/2015 09:00:02,16.452,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,07/09/2015 09:00:02,16.446,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,08/09/2015 09:00:02,16.437,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,09/09/2015 09:00:02,16.435,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,10/09/2015 09:00:02,16.443,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,11/09/2015 09:00:02,16.444,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,12/09/2015 09:00:02,16.435,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,13/09/2015 09:00:02,16.427,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,14/09/2015 09:00:02,16.433,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,15/09/2015 09:00:02,16.418,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,16/09/2015 09:00:02,16.414,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,17/09/2015 09:00:02,16.437,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,18/09/2015 09:00:02,16.470,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,19/09/2015 09:00:02,16.505,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,20/09/2015 09:00:02,16.528,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,21/09/2015 09:00:02,16.540,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,22/09/2015 09:00:02,16.542,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,23/09/2015 09:00:02,16.550,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,24/09/2015 09:00:02,16.580,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,25/09/2015 09:00:02,16.612,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,26/09/2015 09:00:02,16.639,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,27/09/2015 09:00:02,16.650,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,28/09/2015 09:00:02,16.652,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,29/09/2015 09:00:02,16.656,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,30/09/2015 09:00:02,16.670,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,01/10/2015 09:00:02,16.694,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,02/10/2015 09:00:02,16.720,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,03/10/2015 09:00:02,16.739,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,04/10/2015 09:00:02,16.754,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,05/10/2015 09:00:02,16.754,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,06/10/2015 09:00:02,16.760,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,07/10/2015 09:00:02,16.750,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,08/10/2015 09:00:02,16.756,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,09/10/2015 09:00:02,16.762,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,10/10/2015 09:00:02,16.753,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,11/10/2015 09:00:02,16.752,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,12/10/2015 09:00:02,16.751,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,13/10/2015 09:00:02,16.746,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,14/10/2015 09:00:02,16.748,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,15/10/2015 09:00:02,16.739,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,16/10/2015 09:00:02,16.734,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,17/10/2015 09:00:02,16.729,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,18/10/2015 09:00:02,16.731,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,19/10/2015 09:00:02,16.732,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,20/10/2015 09:00:02,16.732,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,21/10/2015 09:00:02,16.723,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,22/10/2015 09:00:02,16.715,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,23/10/2015 09:00:02,16.719,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,24/10/2015 09:00:02,16.728,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,25/10/2015 09:00:02,16.736,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,26/10/2015 09:00:02,16.734,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,27/10/2015 09:00:02,16.740,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,28/10/2015 09:00:02,16.747,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,29/10/2015 09:00:02,16.750,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,30/10/2015 09:00:02,16.760,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,31/10/2015 09:00:02,16.764,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,01/11/2015 09:00:02,16.749,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,02/11/2015 09:00:02,16.738,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,03/11/2015 09:00:02,16.739,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,04/11/2015 09:00:02,16.748,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,05/11/2015 09:00:02,16.748,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,06/11/2015 09:00:02,16.712,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,07/11/2015 09:00:02,16.668,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,08/11/2015 09:00:02,16.643,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,09/11/2015 09:00:02,16.627,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,10/11/2015 09:00:02,16.606,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,11/11/2015 09:00:02,16.590,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,12/11/2015 09:00:02,16.591,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,13/11/2015 09:00:02,16.591,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,14/11/2015 09:00:02,16.588,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,15/11/2015 09:00:02,16.585,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,16/11/2015 09:00:02,16.585,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,17/11/2015 09:00:02,16.583,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,18/11/2015 09:00:02,16.553,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,19/11/2015 09:00:02,16.520,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,20/11/2015 09:00:02,16.483,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,21/11/2015 09:00:02,16.456,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,22/11/2015 09:00:02,16.440,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,23/11/2015 09:00:02,16.429,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,24/11/2015 09:00:02,16.430,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,25/11/2015 09:00:02,16.426,0,5,No discharge at this sample point (1 Good)
LK6DS_563km,26/11/2015 09:00:02,16.402,0,5,No discharge at this sample point (1 Good)
